"raster_geocode_100","raster_pop_100","cities_100","cities_dist_100","clinics_100","clinics_dist_100","globcover_cls0","globcover_cls100","globcover_cls110","globcover_cls120","globcover_cls130","globcover_cls14","globcover_cls140","globcover_cls150","globcover_cls160","globcover_cls170","globcover_cls180","globcover_cls190","globcover_cls20","globcover_cls200","globcover_cls210","globcover_cls220","globcover_cls30","globcover_cls40","globcover_cls50","globcover_cls60","globcover_dst0","globcover_dst100","globcover_dst110","globcover_dst120","globcover_dst130","globcover_dst14","globcover_dst140","globcover_dst150","globcover_dst160","globcover_dst170","globcover_dst180","globcover_dst190","globcover_dst20","globcover_dst200","globcover_dst210","globcover_dst220","globcover_dst30","globcover_dst40","globcover_dst50","globcover_dst60","hamlets_100","hamlets_dist_100","hospitals_100","hospitals_dist_100","hydro_ele_100","hydro_slo_100","modis_100","night_lights_100","pharmacies_100","pharmacies_dist_100","protected_areas_100","protected_areas_dist_100","railways_100","railways_dist_100","rivers_100","rivers_dist_100","roads_100","roads_dist_100","schools_100","schools_dist_100","suburbs_100","suburbs_dist_100","towns_100","towns_dist_100","villages_100","villages_dist_100","water_100","water_dist_100","wc_prec_100","wc_temp_100"
17486,0.569992661476135,0,17035.9958789719,0,17427.9726710769,0,0,0.0119564038607526,0,0.071358854787984,0.0411018327730181,0.00485305281422839,0,0,0,0.00122004121028088,0,0.143829302678668,0.00219607417850558,0,0,0.0518924194772801,0.668880815529769,0.00271120268951307,0,892107.618479558,1089267.09635614,4253.15616527492,30387.8126016701,3029.65415898493,3237.86012905325,5933.74501138705,38795.0629541264,43450.2149712613,363551.329275567,11858.4499240863,15561.9770361132,1197.59245201171,10608.7848118425,29342.1705075371,13552.7777356035,2519.14740809023,121.0371977009,7401.00436503633,1083737.29842208,2.71120268951307e-05,7347.81970502115,0,12456.9020984709,1951.36519900228,16.6399139110563,11147.8224433359,0.0920595514663126,0,12634.3900607309,0,9328.05549831905,0,20732.4220529227,0.0421863138488233,1072.92213425876,0.0742869536926581,1170.81094783646,2.71120268951307e-05,9068.92959006615,0,15146.8299804793,2.71120268951307e-05,9524.9532317536,0.000108448107580523,7057.05341069298,0,14619.2286628348,2088.8963728732,17.0332394463811
17495,0.264907747507095,0,81182.6798451999,0,48254.7894366507,0,0,0.0059809138484542,0.000395795769382998,0,0,0.00250670653942566,0,0,0,0,0,0.0138968292361142,0,0,0,0.0718149434891596,0.904613219578697,0.000791591538765997,0,841866.339768679,1168748.55670874,4379.76573288183,6400.69492941642,17198.3114472932,9334.54320770482,5130.59197853907,94356.1702801355,64783.2656669159,378579.185012534,24417.7202603457,91053.1244118035,2100.78763358107,36828.0278376358,10064.3500593694,42693.1994370905,1231.2880953428,17.4301420467039,10436.5083776771,1159130.6193764,0.000615682307929109,1859.16262808391,0.000175909230836888,9811.02691411232,471.881525133031,10.4652097290644,12622.611548441,0.0519995192525907,0,28971.7772109591,0,10754.5211750737,0,21459.7031971503,0.0348300277057039,1177.74515150183,0.0507498130964422,1163.87743524341,0,7657.57337613791,0,50381.1489071639,4.3977307709222e-05,9655.88499934034,0,6059.44469853556,0,9024.7347288799,2501.96970709301,25.8036047772911
17513,0.596817493438721,0,48263.8613371753,0,14263.1443090222,0,0,0.00560725828433472,0,0.06771543164207,0,0.0273353841361318,0,0,0,0,0,0.208325220980491,0,0,0,0.0290487130563452,0.650013628752774,0.0119543631478525,0,857105.194501772,1121296.26268447,3758.39293641213,11695.5571434134,2494.37638721234,5472.07795646587,2677.39901094194,44126.9458354425,40186.6301156497,360084.807016861,23494.232467583,47315.0382773256,1215.07756707293,22280.381644017,54456.9992990927,22993.6165647755,2288.27580701686,184.174253339044,4111.76091273704,1117035.03679763,0,7726.37451812624,0.00011681788092364,7217.45921108991,1759.69491063432,21.3146598193603,11774.854795374,0.103290571212212,3.89392936412133e-05,6771.11946575289,0.0151084459327908,8370.8628558078,0,19020.315213582,0.0489466921070052,882.13570343834,0.0685331568085355,1118.47319029633,0.00046727152369456,4672.26155523539,0,47064.9230170165,3.89392936412133e-05,6104.45671897512,0.00011681788092364,4192.3484287995,0,12516.2453954285,2276.52497064433,18.304273916
17524,1.38797569274902,0,16567.3044757489,0,10891.9453459344,0,0,0,0,0.00962910128388017,0.0345042796005706,0,0,0,0,0,0,0.143099144079886,0,0,0,0.121433666191155,0.691333808844508,0,0,906796.620898716,1068090.55474322,8803.07596291013,23673.2544579173,6096.7789764622,4708.98555634807,10007.3610912981,40848.5637482168,42788.1902639087,341005.538694722,19610.1530848787,18250.5974500713,1443.03477175464,18386.5545649073,7913.03004636234,27382.1757310984,2123.40058844508,150.433220399429,13373.9900142653,1063493.13186519,0.000178316690442225,2779.27541012839,0.000534950071326676,3789.07284236805,1179.7565085592,10.7689876045936,11289.2230741797,0.271945629682276,8.91583452211127e-05,5782.63445078459,0,8252.08113409415,0,25102.5597360913,0.0381597717546362,1233.44534593438,0.144436519258203,371.675731098431,0.000445791726105563,3529.14399072753,0,13400.8040299572,8.91583452211127e-05,6091.08924750357,0.000178316690442225,4698.10431526391,0.00222895863052782,3083.89871611983,2128.59451564298,22.0288195085484
17541,0.39978238940239,0,54389.8301739026,0,46150.8482469175,0,0,0.00347403510181132,0,0.0570705650829351,0.021446644443552,0.0171091208482268,0,0,0,0.0144182497289048,0,0.189606008273425,0.00285152014137114,0,0,0.0495602233021406,0.621591228563396,0.0228724045142375,0,867390.658259368,1129275.02654725,5065.60259448171,27135.2661954295,1884.2437447287,2192.60355837584,4197.45286959316,57626.7732639865,73847.2434435118,383793.192638259,6811.4165829953,49404.2267159324,859.137274589341,7195.09715249608,35180.6530382746,14966.7099080284,2550.82431021326,176.261094823085,4049.31135788586,1121471.23657577,0.00174705811478373,1311.42863167195,4.01622555122696e-05,8187.53556367726,2208.2765171292,22.082934739293,9461.02467970601,0.0530320070108232,2.00811277561348e-05,9104.51433792522,0.0538776657697096,4026.6125748022,0,44617.2570986787,0.0364673280051408,1183.75597413551,0.0497007911964336,2189.23382465159,0.000943813004538335,3313.80019277883,0,47904.7597895498,2.00811277561348e-05,8028.35264468453,4.01622555122696e-05,7576.15835977349,0,31260.3480862685,2360.35752900547,15.2265305669524
17614,1.32364070415497,0,49161.4896102203,0,13577.9828444792,0,0,0.066536305566419,0,0.00617911615174032,0.00117324990222917,0.000625733281188893,0,0.00281579976535002,0,0,0,0.0369964802502933,0,0,0,0.0323816973015252,0.852822317820362,0.00046929996089167,0,863460.062573328,1101851.88971451,2136.44437491852,19021.5724938078,4263.60675270499,7674.20941207144,7608.58719853996,29765.6478164516,11613.1015512971,355671.733802633,21706.5339590666,50024.2928692478,3483.61462651545,25308.8292008865,40684.7086168687,23193.8659887889,2562.61840698735,41.9893625342198,6386.54451831573,1100037.79786208,0.000417155520792595,3795.26958675531,0.000104288880198149,8365.46473732238,2128.34047712163,14.7437430577131,11013.4207013427,0.278757999698905,7.82166601486116e-05,8929.8832225264,0.00229435536435928,5683.57231130231,0.000521444400990744,17482.0855950984,0.0319384695606831,1268.56855690262,0.0575413896493286,1691.62242210924,2.60722200495372e-05,7924.4085777604,0,47815.0555338287,2.60722200495372e-05,8379.26536305566,5.21444400990744e-05,6897.97377134663,0,15313.2115239213,2374.87313181905,16.0078946258602
17616,1.20493364334106,0,27304.2213698021,0,23121.543139871,0,0,0,0,0,0,0,0,0,0,0,0,0.00144540804981099,0,0,0,0.0945074494107183,0.904047142539471,0,0,899952.290415833,1069060.09406271,12310.8808094285,19752.7091394263,17216.6055147876,12155.9375138982,13576.0542583945,53552.5495886146,32704.8050922837,339041.885145653,25824.7170335779,29477.2353791416,4884.90727151434,28816.8924838781,8283.80820547031,31404.2317100289,2121.99944407383,23.4715365799422,10260.1755614854,1065776.64409606,0.000111185234600845,5109.45519235046,0.00022237046920169,4273.06671114076,1225.24938848121,13.7306324160839,10982.1344229486,0.116548158811464,0,6398.69246164109,0,10502.4232821881,0,21184.9229486324,0.0476984656437625,1037.7046920169,0.101845674894374,435.947742939738,0.000333555703802535,5564.36791194129,0,19198.5350233489,0.000111185234600845,4881.64832110296,0,5222.20202357127,0,8614.16811207472,2178.02848460803,21.6938261078735
17653,0.502258121967316,0,36101.8336686787,0,26892.816179126,0,0,0.00546870969406181,0,0.0484187174328019,0.092116803384409,0.0092864881597276,0,0,0,0,0,0.197002527988443,0.00355982046122891,0,0,0.140793478821648,0.489139968013207,0.014213486044472,0,871450.621678791,1112533.130243,3795.07612340711,19643.9227157819,2049.1687561265,1647.76835371202,3340.37525150905,50575.1535366042,47068.7970386421,375616.16597018,11325.407057731,33828.7926275602,716.123200742919,13894.4988133932,48037.1235102925,13949.4098952691,1204.42310271888,247.423618634886,5137.4943249239,1106933.27985864,0.000515916008873755,6545.91925914461,0,15656.3044936284,2453.22156013001,18.8353173440516,10595.4351493577,0.0990190590518821,0,14721.4632409844,0.000154774802662127,7849.5873445803,0,21927.047567456,0.0384873342619821,1191.21854202136,0.0622710622710623,1255.04803178043,0.000103183201774751,8402.22728679771,0,34422.2669607388,2.57958004436878e-05,9278.46876128566,2.57958004436878e-05,7457.093329206,0,26883.176572254,2092.36205906316,13.9771264432178
17662,0.270064115524292,0,71975.8229461008,0,56618.2660099823,0,0,0.00386880397179602,0,0.0454485435867642,0.0486439379935036,0.00854305859983627,0,0,0,0.00106953283861938,0,0.0763197507064198,0,0.00142604378482584,0,0.0529616816753374,0.755803205957694,0.00591544088520348,0,852680.144981118,1151635.21893733,8021.10993741252,17811.0655716059,4421.73010800961,4367.43254020651,4588.64730504133,77775.6964375314,80116.19845776,379883.245411572,12724.9201547522,73066.494427866,1921.24155597222,19582.4256872739,14958.503261415,28393.3672458869,2362.90510206776,118.610029841287,8307.25571077719,1142830.0848364,0.00147886022130087,1547.15727414371,3.96123273562733e-05,8143.43890458711,1022.72582987826,18.9074891649027,14036.0588903267,0.0125505075243414,0,20943.8800142604,0.112921541183616,4080.40934058679,0,34621.0982385718,0.0298016742810363,1453.62628409961,0.0329574563604194,1964.5837008477,0.000686613674175403,2781.14665803998,0,47920.0747220535,1.32041091187578e-05,10097.8850846383,3.96123273562733e-05,7599.20725169673,0.00211265745900124,12766.2307418069,2665.58448732363,22.2122685729339
17665,0.79457277059555,0,30458.5307198155,0,25738.7152034261,0,0,0,0,0,0,0,0,0,0,0,0,0.0255312139680448,0,0,0,0.138033272936913,0.836435513095042,0,0,904530.456267501,1062183.24427607,6348.45873826388,12400.4921759183,16929.8996870367,7809.16471750947,6803.21627408994,56729.3689672212,35845.8491187613,331615.500576511,22734.7949267007,34887.6015483446,3339.18382474057,24180.2250041179,10173.3758853566,24882.4193707791,1827.4417723604,46.8461538461538,7475.3287761489,1059275.04084994,0.000164717509471257,2957.24065228134,0,6138.44144292538,1240.45429089112,12.4067434948597,9533.90495799703,0.0304773433879412,0,6682.21808598254,0,5955.02849612914,0,28044.4567616538,0.0380497446878603,729.580464503377,0.116784714215121,361.171141492341,0,5609.27343106572,0,16856.5855707462,0.000164717509471257,3219.49991764125,0,6362.96540932301,0,9843.62180859825,2139.06377682715,21.6738775460103
17777,2.35854530334473,0,44674.8073379401,8.22639025995393e-05,4871.78241197762,0,0,0.00987166831194472,0.00148075024679171,0.054458703520895,0.0783152352747614,0.00222112537018756,0,0,0,0,0,0.123313589996709,0,0,0,0.077492596248766,0.643879565646594,0.00896676538334979,0,862294.332017111,1108534.87076341,2149.18114511352,6755.81235603817,1454.00279697269,1314.75987166831,5436.85546232313,33949.608917407,22214.858917407,358763.698256005,29478.2813425469,44935.7558407371,1123.17357683448,35057.8397499177,45523.2564165844,30482.8331688055,2062.97556762093,135.695376768674,3196.55223757815,1105634.26867391,0.000329055610398157,2416.51628825271,0.000246791707798618,4280.72367555117,1489.90959197104,16.3823552447647,11813.8924810793,0.223807662405497,0,8248.21767028628,0,10691.6767028628,0,8941.80174399473,0.0384172425139849,1320.36887133926,0.1250411319513,437.569842053307,8.22639025995393e-05,4409.90136558078,0,43387.6617308325,8.22639025995393e-05,4127.94735110234,8.22639025995393e-05,3426.39050674564,0,10978.9813260941,2318.34694144787,20.2412952245854
17867,0.181912571191788,0,85693.3127943415,0,49189.8862924165,0,0,0.0023278717879846,0,0,0.00198764437281762,0.00087742859700958,0,0,0,0,0,0.0066254812427254,0,0,0,0.193249171814845,0.794932402184618,0,0,862928.543289462,1151791.88477035,8995.95684483839,11020.4738114424,15590.2749395649,7710.1548034739,8866.03887545886,78405.7717611245,77061.6722177456,397576.398871878,28634.8377652431,80296.6897305041,3200.91318828901,29900.6597904915,14724.1506849315,46557.5757901334,836.067042707494,62.6385352314442,19641.5140299042,1141041.847793,0.00030441400304414,3764.21382397708,0,12150.6562986839,386.151651893634,7.61395062969162,13561.096803653,0.0194489085464052,0,18457.7793177545,0.0233503447040917,10634.2769451159,0,16916.8413823977,0.0294923448831587,1637.9524397887,0.0440325902050318,1483.87810905184,7.162682424568e-05,9962.79111827379,0,30436.5938042797,1.790670606142e-05,10040.2680812964,1.790670606142e-05,9053.60302623332,0.00096696212731668,5589.10128032948,2333.94291210655,26.3804667107953
17873,1.42257106304169,0,18071.9126685585,0,12365.1134428826,0,0,0.0813260300490552,0,0.056534459622957,0.0166963637563519,0.0882773488198157,0.000395961195802811,0,0,0.00930508810136607,0,0.106865527178337,0.00338766800853516,0,0.0203040102069997,0.0519589080270134,0.561736949778922,0.00321168525484503,0,918997.175476803,1069696.39860094,2218.34134054863,18139.86275545,2762.1795684023,4511.69330605601,2855.48426054247,13758.3848742823,63555.727050749,349984.26091643,4593.38892188565,13993.3198046591,1587.49985701401,7362.21274115137,17804.4142414043,10342.3331573506,1717.15537077366,277.056688444532,5964.87632811984,1062201.82925273,0.000197980597901406,4303.25205129897,4.39956884225346e-05,12390.9948745023,3016.38386238149,17.0054515501185,8324.62997426252,0.370978484727274,4.39956884225346e-05,14433.1350667635,0.307485866385094,1352.47167777558,0,45300.1144547834,0.050529048153281,817.305572053939,0.0703271079434215,1030.72001143888,0.000461954728436613,5700.15629468312,0,11779.4069161222,2.19978442112673e-05,14604.8596537539,0,16195.0492971689,0.00250775424008447,6462.62363888339,1778.86879752588,10.6470728190325
17877,1.12958991527557,0,33128.5083466525,0,30125.847895578,0,0,0.0039957378795951,0.00719232818327118,0,0.00319659030367608,0.0039957378795951,0,0,0,0,0,0.0660628662759723,0,0,0,0.31220031965903,0.601758124667022,0.00159829515183804,0,907047.751553898,1056588.42967501,3603.31655123424,8792.05851536139,15687.7177233173,3751.52797016516,3708.54714970698,62114.664801989,33949.5219321613,325039.747202983,16472.5277925768,42328.6867341502,1247.32134611969,17048.0267270467,17330.4651038892,17753.9785118096,459.713638785296,143.073521576985,4311.72056473095,1054265.91191618,0.00026638252530634,2486.9786006038,0.000355176700408453,4587.03445213994,1028.8498490499,5.94315257778657,10735.0261942817,0.20946352281541,0.000177588350204227,4670.75173148641,0.00879062333510922,4857.85606464216,0,32650.9703427455,0.0611791866453561,1048.16435801811,0.0558515361392293,904.441484638608,0.00053276505061268,3585.7214526727,0,20027.4787781922,8.87941751021133e-05,4554.45586929497,8.87941751021133e-05,8669.96510388918,0,8354.51775883502,2154.23035514787,22.5158808513831
18001,0.661702811717987,3.93081761006289e-06,25617.9786124214,2.75157232704403e-05,20059.689547956,0,0,0.000212264150943396,0,0.0217099056603774,0.0494261006289308,0.00213443396226415,0,0,0,0.00286163522012579,0,0.208176100628931,0.000833333333333333,0.00235849056603774,0.00258254716981132,0.0759944968553459,0.633710691823899,0,0,1271726.52004717,774818.664465409,12460.3331132075,86450.7774960692,4503.97168238994,6767.0350904088,11070.6677869497,120348.439095912,38081.9374331761,265021.334433962,11927.3927555031,101843.586552673,861.443380503145,37915.6983805031,23907.1898545597,23111.7091509434,4431.95730345912,190.095247641509,30406.4194025157,745880.631843554,3.14465408805031e-05,10948.352543239,5.89622641509434e-05,18921.7898506289,1091.25715015723,13.2511079570988,7528.39327437107,0.150247487033603,7.86163522012579e-06,19561.9639308176,0.000196540880503145,21311.1117649371,0,213494.277476415,0.0188993710691824,5109.96398977987,0.0170047169811321,7328.5858922956,0.000145440251572327,15609.915625,0,117207.868565252,0,20608.3333962264,7.86163522012579e-06,14633.9053144654,0.000605345911949686,17565.4885102201,2454.40412832942,21.3739359073424
18029,0.113065682351589,0,52591.0278610816,0,34933.3846377092,0,0,0,0,0,0,0,0,0,0,0,0,0.613935377769179,0,0,0,0.285866305504498,0.100198316726323,0,0,1329335.83871046,707916.371771307,13917.8770194447,133823.461062204,14961.4599013253,15810.0390103512,20525.3499322821,105946.196865628,20604.9440601722,264047.504570959,20041.6373222405,163744.175244268,100.182548128084,29414.913756409,18994.9689223179,43951.6750266035,287.128277062978,869.342168907807,36101.9849327658,677960.32221631,0.000749733965367128,1732.66977846571,9.67398664989842e-05,12564.8707071684,261.367055238464,1.49674100704117,7219.45770049337,0.00346013904091317,0,52371.6982441714,0,15073.3506336461,0,256047.539856825,0.0362290800038696,2231.93247557318,0.0239189319918739,1513.98536809519,0.000386959465995937,2665.29280739093,0,147837.895230725,2.41849666247461e-05,9968.08989552094,0,10133.0793750605,0.00106413853148883,6773.78690625907,3786.68919418483,25.2896504757948
18094,0.0926316902041435,0,34996.7768046999,0,34350.2110000756,0,0,0.000529496306132912,0,0.0137753086627277,0.0234323127221993,0.00239534043250603,0,0,0,0.000302569317790235,0,0.326295795126953,0,0.00141199014968777,5.04282196317059e-05,0.0660609677175347,0.565745791344837,0,0,1299164.78562964,730823.647817719,13476.1913246653,103928.999041864,6593.02470982762,7532.30558660627,8176.09257780654,91359.4491977711,19954.0574629563,246837.115884049,14406.7938746523,134740.217917146,784.792605542061,28415.576999689,14014.0896697792,22455.1202460897,6626.78040191291,285.307990351401,24233.1576974475,703596.026399173,0.000218522285070726,6310.74867415806,8.40470327195098e-06,15140.4054596952,783.494078886545,12.8894815208944,7621.39568502534,0.00707651552524337,0,34423.8165001135,0.148830485539708,7153.20255334885,0,227445.090686748,0.03394659651541,1431.02357519268,0.0156327480858288,5320.22728839058,4.20235163597549e-05,10176.1597397904,0,131616.918659282,8.40470327195098e-06,12574.1816760659,3.36188130878039e-05,9261.94177221573,0.000327783427606088,15883.2682192955,2947.88446072759,22.8625083815705
18150,0.0237913765013218,0,183811.139345892,0,172310.274100879,0,0,0.000284142945035952,0,0.00329151813739994,0,0.000951056964789758,0,0.0206508517243485,0,0.00105986101261344,0,0.0285575401205142,0,0.00997631359361766,0,0.0139104800998179,0.921318235401863,0,0,1393555.79563156,804751.395978634,37655.664717587,225603.531419321,12135.8522895033,154414.749993347,13229.17246694,287077.031582136,6180.16445849243,448318.954842406,14758.3087005666,263657.893153642,7123.14596336983,204283.835478104,12078.4146780574,204229.327889217,12111.6542794432,19.8733121674236,208754.826873191,742680.864418415,3.05277544253502e-05,19793.3429456622,7.8276293398334e-07,81996.6211568297,220.021087633442,1.79916784071207,8497.54952854189,0.00189316562865815,0,154075.997647797,0.237516888110301,37367.0417760578,0,386929.689402016,0.0173577680610806,5187.94878616952,0.00509735222609951,21870.5711179264,2.34828880195002e-06,73204.4644578662,0,261562.806292788,1.56552586796668e-06,45573.3288715846,9.39315520780008e-06,25091.7727177373,0.00144498037613324,14471.1867296634,2755.37741369798,25.6106583503124
18205,0.188545927405357,0,72683.9976651764,0,27029.1441381023,0,0,0.000670640834575261,0,0.00370094386487829,0.0033532041728763,0,0,0.022876304023845,0,0,0,0.312617983109786,0,0.0329359165424739,0,0.0854694485842027,0.538375558867362,0,0,1347969.55191257,689145.324615002,9608.30961251863,152665.012071535,4571.39846000994,9477.14627421759,16345.1340536513,113311.599726776,11861.2097367114,270539.076527571,27157.6898907104,183826.016641828,695.696671634377,35890.0177595628,4254.44083457526,59497.9067064083,1876.4020615996,291.038350720318,43069.4499254844,658187.564108296,0.00029806259314456,3309.03745653254,0,28039.2124192747,229.808643815201,1.60269220550936,7445.33566815698,0.0322246557506188,0,69921.49520616,0,26972.4220814704,0,272140.689418778,0.0184798807749627,2598.48348236463,0.019672131147541,3223.95613512171,0.00029806259314456,5533.41259314456,0,132275.23596622,2.48385494287134e-05,11200.3319920517,2.48385494287134e-05,6756.93956780924,0.000769995032290114,7141.34309488326,3822.05494711131,25.3060610006618
18247,0.174640730023384,0,57459.727336899,0,31581.328337813,0,0,0.00190951954316329,0,0.00996389107593734,0.00178282156399605,0.00130317921429153,0,0.000977384410718649,0,0,0,0.221821011954859,0,0.009429949592304,0,0.193332066353542,0.559480176291188,0,0,1267065.21144988,806276.029991222,9171.47477352736,105747.659607779,6297.4533163196,18640.4313432701,16112.4477778079,157377.228282609,14974.2659662078,300613.471597028,20016.6588928407,103218.391605354,1058.2520565797,44359.1057294636,18030.8963882026,45213.0447424864,3076.22970343623,176.647100878741,57648.142698124,772334.838152381,9.04985565480231e-06,12151.730468149,0,27856.3485099413,808.064570720097,8.99584516522344,7280.30616566666,0.0180141615393867,0,31609.7569661264,0.000343894514882488,42791.0272038661,0,228027.147820342,0.0213938587679527,3253.67607851655,0.0144345197694097,7626.55052986905,2.71495669644069e-05,14891.0115928651,0,135886.997764686,9.04985565480231e-06,20047.7425587562,2.71495669644069e-05,12893.7388573652,8.14487008932208e-05,16755.2260653943,2550.68325042697,22.6524680768935
18256,0.146246343851089,0,50880.5777293037,0,40328.9379495455,0,0,0.000616287838856948,0,0.010355257502899,0.00666563952026857,0,0,0,0,4.05452525563782e-05,0,0.256748757288009,0.00142719288998451,0,0.000518979232721641,0.2278318831648,0.495795457309904,0,0,1286251.19730131,789435.492203148,13985.8387758577,117394.625791646,5392.23989004128,19098.100819825,14399.5494124993,157170.97787851,26475.3021513311,303801.999018805,20403.4746389445,120093.622742643,680.746648934876,57813.2856575224,22706.9974943034,56666.0359717481,1997.56198152758,185.643907264898,66506.9358574105,753954.183540249,0.000113526707157859,8812.6161986393,0,32510.3428587647,719.068213332901,6.77743495901986,7714.94352046319,0.00824888019960831,0,40575.8696794492,0.000227053414315718,36339.5405817433,0,242104.158385975,0.00621964174214841,7154.14236249078,0.0186751433274678,5030.77909324597,2.43271515338269e-05,17023.8258986855,0,147729.029630471,8.10905051127563e-06,16660.4201542341,8.10905051127563e-06,14704.9835386275,0,19649.5590784875,2745.66918983667,23.1356234120911
18410,0.0866023004055023,0,55842.4740286876,0,54723.5531109659,0,0,0.00270749092107664,0,0.00803418501580351,0.00468513646342827,0.00206593328977804,0,0.0026133173238218,0,0.000264863242279236,0,0.220525135521692,0,0.00178929834784195,0,0.172161107481504,0.585153532392775,0,0,1321056.16042472,764962.553428802,8925.74031041972,145357.207240772,6003.18227888334,37420.3988487278,12474.1351920847,165480.488460791,23137.9249083279,318863.736372786,28150.5964720216,154210.713070707,988.672964525983,89822.5086080554,19176.9578337718,78911.6221814137,1271.93815149,153.302762229324,89239.6231054921,725476.782099954,0.000247205692793954,3717.4872895073,0,34718.8054667773,331.221396241296,4.33627866090198,7627.62398836956,0.00620059520506635,0,55442.5468837368,0,37198.2599309001,0,272790.015250237,0.00610362627207929,5952.25008387336,0.0212832329795938,2648.17891806308,2.35433993137099e-05,21999.7624059,0,176520.337883095,1.1771699656855e-05,14849.1513016557,1.76575494852824e-05,12309.4585783318,1.1771699656855e-05,15905.2924561063,3033.18229124682,25.122476900479
18460,0.0797611176967621,0,58234.8560014438,0,57091.3216957606,0,0,0.000820317626985169,0,0.00561917574484841,0,0.000442971518571991,0,0.0570694973093582,0,0,0,0.243773789211183,0,0.0309095681848012,0,0.205530581441134,0.455834098963118,0,0,1338320.09614123,740613.946671151,7576.06286914293,153621.815715645,4891.40567167607,48858.1318168395,13992.9825682504,156988.316831277,6641.7648641554,313687.221838496,46589.4070580129,168704.145950912,588.115033140832,84420.195735989,5550.75446252789,81139.8425564379,720.862063591022,210.398034518966,88739.1670166689,701383.086174367,3.28127050794067e-05,5894.11519720436,0,37657.8071597322,224.175400315002,2.06971145099099,7228.93994454653,0.00362615546580928,0,57839.2339299777,0.00543050269064182,22930.6770819661,0,281905.077011419,0.0210821630135188,4444.5413111957,0.0125754692216826,2974.12404843155,2.46095288095551e-05,13119.0241911668,0,182689.507875049,8.20317626985169e-06,18697.1201109069,3.28127050794067e-05,11372.4081162226,0.00145196219976375,8888.08130168001,3231.26136895993,25.5297622450348
18479,0.0800756812095642,0,27853.5472735935,0,27210.8219931569,0,0,0,0,0.00558707609684265,0.00179739269782147,0,0,0,0,0,0,0.413421975832648,0,0.00190566936636494,0,0.256312529776084,0.32097535623024,0,0,1312196.57845727,736342.513014856,15846.7395946122,119209.909524016,6205.9464247044,17735.559573823,13993.4466196024,116591.959461215,21552.4684481788,272561.257265364,31669.0138161029,142795.675148339,249.95597470657,48166.7984321538,14290.4128372818,43952.73069427,496.417991251245,321.575642080644,49437.4681883148,705070.216683269,0.000628004677552081,1840.57960500671,0,21976.0455411668,266.507081294123,2.93219177873573,8234.76895924466,0.00589730349248722,0,27606.0494174715,0.015418597600589,7496.08610160683,0,246635.763372169,0.0193165576681537,2564.48518775174,0.0105028368487158,4793.81870154619,8.66213348347698e-05,6295.8900775261,0,149679.722486899,2.16553337086924e-05,10377.0392827753,0,16875.4378058816,0.0011477326865607,14875.9035904543,3437.0216008054,25.4191018953098
18592,0.0640224292874336,0,69642.4557996243,2.414397535383e-06,32246.3659623064,0,0,0.00105750612049775,0,0.0062050016659343,0.00541307927432868,0.00815342047698838,0,0.00387510804428971,0,0.00317251836149326,0,0.12841214731688,0.0026123781332844,0.00620258726839892,0.000108647889092235,0.10634938263855,0.728438222810262,0,0,1241918.03699823,833784.597073267,9230.2305025327,89290.9064372667,6554.27850075571,18323.7572588862,12557.9640303055,159173.355097518,12872.6933304682,306305.983804221,18427.288426344,88523.2268471348,1305.23916539106,37718.7566166564,19626.2569353569,39078.2103592141,2806.60762177014,94.3426319830413,52316.6109898547,800768.058445321,1.9315180283064e-05,14234.673037457,4.82879507076599e-06,23280.2276849308,966.692352637246,10.4293355767531,7874.49885074677,0.0045434701220953,2.414397535383e-06,29481.921276154,1.2071987676915e-05,42170.8593782443,0,216215.43295218,0.0158432766271832,5140.2459884785,0.00810996132135148,8821.55369861558,9.65759014153198e-06,19087.1507404957,0,130898.671967879,2.414397535383e-06,20493.1713473787,1.4486385212298e-05,11351.7284840964,3.38015654953619e-05,25087.5243516135,2323.7423375534,21.8963543831834
18610,0.0982444584369659,0,65865.0050203038,7.67630554766602e-06,22525.4437288422,0,0,0.0128501354867929,0,0.0219926153940631,0.0463418565912598,0.00794497624183433,0,0.000621780749360948,0,0.0023259205809428,0,0.228462205709636,0.0024180362475148,0.00105165386003024,0,0.0507864375033584,0.624375340636059,0.00082904099914793,0,1321036.06172517,697255.930721342,9156.82567110101,126513.165524177,4149.25828465276,5238.25542139079,10087.120993928,82261.2518672613,15829.9093351552,239525.721043056,8482.0038765343,163907.602252228,789.897022361078,11588.9108013295,10472.1258837347,32327.5042872166,6545.62276331647,196.325920580943,16455.9388812552,671242.434732212,0.000199583944239317,7683.37105725756,0,21107.3840148613,932.323878683667,13.0154635861655,6870.32015567548,0.00637762184259722,0,53995.2033990681,0.469375379017586,3064.22090872105,0,242065.609398869,0.0330234664660592,1551.85371264518,0.0120057418765497,7123.2159882092,3.83815277383301e-05,10420.5947908591,0,127666.486631714,7.67630554766602e-06,16181.3813972411,2.30289166429981e-05,12830.4314544296,0.000775306860314268,13085.1144844209,3431.36239293462,22.1054944444662
